INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",COL,Colombia,2015,2015,486.48318,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",COL,Colombia,2016,2016,351.2632,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",COL,Colombia,2017,2017,323.92081,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2013,2013,195.43603,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2014,2014,128.66939,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2015,2015,119.06451,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2016,2016,117.45619,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2017,2017,160.99451,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2018,2018,156.75312,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2013,2013,81.5684,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2014,2014,83.91586,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2015,2015,88.59859,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2016,2016,77.01463,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2017,2017,79.11366,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HRV,Croatia,2018,2018,89.58755,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2013,2013,115.79598,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2014,2014,118.48899,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2015,2015,120.07784,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2016,2016,133.72065,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2017,2017,127.30758,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",CYP,Cyprus,2018,2018,124.03797,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ECU,Ecuador,2013,2013,102.3786,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ECU,Ecuador,2014,2014,107.01433,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2013,2013,102.17741,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2014,2014,81.75201,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2015,2015,94.5507,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2016,2016,92.95617,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2017,2017,92.57983,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EGY,Egypt,2018,2018,100.36518,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2013,2013,96.7681,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2014,2014,84.27015,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2015,2015,90.85509,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2016,2016,76.98504,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2017,2017,77.60676,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",EST,Estonia,2018,2018,83.9278,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2013,2013,140.26785,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2014,2014,92.55666,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2015,2015,89.80935,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2016,2016,68.42774,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2017,2017,138.66945,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",GTM,Guatemala,2018,2018,152.92046,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,105.31614,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,102.52325,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,108.05885,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,108.44219,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,111.58026,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",HKG,"China, Hong Kong Special Administrative Region",2018,2018,115.2931,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",IDN,Indonesia,2016,2016,134.8594,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",IDN,Indonesia,2017,2017,112.94433,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",IDN,Indonesia,2018,2018,111.2438,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",KWT,Kuwait,2014,2014,446.24108,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",KWT,Kuwait,2015,2015,153.11918,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",KWT,Kuwait,2016,2016,104.52126,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",KWT,Kuwait,2017,2017,93.26397,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",KWT,Kuwait,2018,2018,70.10113,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2013,2013,57.70891,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2014,2014,63.99632,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2015,2015,62.10441,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2016,2016,51.16359,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2017,2017,56.17696,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LVA,Latvia,2018,2018,73.50433,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LSO,Lesotho,2015,2015,49.89439,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2013,2013,64.67831,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2014,2014,68.50322,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2015,2015,78.64182,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2016,2016,62.3351,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2017,2017,67.44557,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",LTU,Lithuania,2018,2018,71.82584,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2013,2013,63.81979,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2014,2014,62.68555,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2015,2015,54.5813,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2016,2016,55.31865,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2017,2017,53.22501,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MKD,North Macedonia,2018,2018,51.39272,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDG,Madagascar,2016,2016,7.20085,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDG,Madagascar,2017,2017,5.92734,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MYS,Malaysia,2014,2014,133.49055,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MYS,Malaysia,2015,2015,124.82255,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MYS,Malaysia,2016,2016,137.00459,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MYS,Malaysia,2018,2018,119.15111,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2013,2013,104.2847,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2014,2014,106.63506,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2015,2015,118.53499,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2016,2016,87.7859,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2017,2017,92.36298,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MLT,Malta,2018,2018,105.97988,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2013,2013,21.68239,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2014,2014,23.49102,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2015,2015,22.9519,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2016,2016,22.41865,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2017,2017,21.58272,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MDA,Republic of Moldova,2018,2018,23.25124,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PAK,Pakistan,2013,2013,69.25234,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PAK,Pakistan,2015,2015,34.69064,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PAK,Pakistan,2017,2017,29.57466,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PAN,Panama,2013,2013,271.37405,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PRY,Paraguay,2014,2014,52.79166,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PRY,Paraguay,2015,2015,54.70213,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PRY,Paraguay,2016,2016,102.49512,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PRY,Paraguay,2017,2017,121.17066,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PRY,Paraguay,2018,2018,117.49813,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PHL,Philippines,2013,2013,40.72717,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",PHL,Philippines,2015,2015,93.67564,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2013,2013,52.97094,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2014,2014,55.37511,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2015,2015,76.1554,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2016,2016,76.0119,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2017,2017,87.86873,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ROU,Romania,2018,2018,92.93829,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2013,2013,51.97434,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2014,2014,54.12871,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2015,2015,53.94482,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2016,2016,56.68568,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2017,2017,60.68686,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",RUS,Russian Federation,2018,2018,55.76713,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SEN,Senegal,2015,2015,26.7894,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SGP,Singapore,2013,2013,216.25503,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SGP,Singapore,2014,2014,239.39412,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SGP,Singapore,2015,2015,241.36644,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SGP,Singapore,2016,2016,236.97187,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SGP,Singapore,2017,2017,231.42307,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2013,2013,149.87952,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2014,2014,144.25807,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2015,2015,148.53657,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2016,2016,136.53833,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2017,2017,115.93434,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SVN,Slovenia,2018,2018,116.31467,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ZAF,South Africa,2013,2013,183.44196,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ZAF,South Africa,2014,2014,196.85129,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ZAF,South Africa,2015,2015,185.85417,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ZAF,South Africa,2016,2016,180.99825,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",ZAF,South Africa,2017,2017,174.79586,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",THA,Thailand,2013,2013,73.39014,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",THA,Thailand,2014,2014,65.79474,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",THA,Thailand,2015,2015,96.72031,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",THA,Thailand,2016,2016,90.07288,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",THA,Thailand,2017,2017,107.6208,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",TUN,Tunisia,2013,2013,35.04878,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",TUN,Tunisia,2014,2014,34.60326,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",TUN,Tunisia,2015,2015,33.61374,+,National Estimation
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",TUN,Tunisia,2016,2016,29.27478,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",TUN,Tunisia,2018,2018,33.36984,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2013,2013,52.6299,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2014,2014,47.83756,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2015,2015,43.81296,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2016,2016,34.29475,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2017,2017,34.15202,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",UKR,Ukraine,2018,2018,37.50392,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2013,2013,87.36326,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2014,2014,92.84396,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2015,2015,97.9619,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2016,2016,108.37418,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2017,2017,129.00994,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",URY,Uruguay,2018,2018,112.0936,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2013,2013,69.60293,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2014,2014,101.37052,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2015,2015,97.99391,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2016,2016,79.31825,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2017,2017,51.56191,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",MAC,"China, Macao Special Administrative Region",2018,2018,57.57399,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2013,2013,45.70111,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2014,2014,45.0696,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2015,2015,45.75061,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2016,2016,47.74458,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2017,2017,52.29262,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",SRB,Serbia,2018,2018,57.56324,,
EXPRESPPP_CONST_THC,"GERD per researcher, HC (in '000 PPP$, constant prices - 2005)",AUT,Austria,2013,2013,131.77255,,
EXPRESPPP_CONST_THC,"GERD per researcher, HC (in '000 PPP$, constant prices - 2005)",AUT,Austria,2015,2015,126.58813,,
EXPRESPPP_CONST_THC,"GERD per researcher, HC (in '000 PPP$, constant prices - 2005)",AUT,Austria,2017,2017,123.53007,,
EXPRESPPP_CONST_THC,"GERD per researcher, HC (in '000 PPP$, constant prices - 2005)",BEL,Belgium,2013,2013,134.52742,,
EXPRESPPP_CONST_THC,"GERD per researcher, HC (in '000 PPP$, constant prices - 2005)",BEL,Belgium,2015,2015,131.49258,,
